Geneid	logFC	logCPM	PValue	FDR
YMR320W	5.24335996089963	4.16575097441607	4.24828922882699e-08	1.8657933670019e-06
YDL039C	-3.40422386251143	6.17511177782111	4.47774634925735e-08	1.95070853053937e-06
YLR044C	1.92899043100305	9.92642615948352	4.5632529110581e-08	1.96413311649462e-06
YFR030W	-2.16678959782899	9.06081975012099	4.58128050126477e-08	1.96413311649462e-06
YGR175C	2.30482260553198	8.9163802792566	4.78829913883205e-08	2.03672377543077e-06
YJR151C	1.86250299962461	6.07831831000369	4.96119034800147e-08	2.07885378487044e-06
YBR054W	1.54528204968151	11.1604624718259	4.96431207420006e-08	2.07885378487044e-06
YML075C	2.46504495192778	7.30231825147447	5.00617465478198e-08	2.08025811424094e-06
YHR092C	2.10522330083322	7.14071916490669	5.09204650142278e-08	2.09978894661724e-06
YOR161C	2.15899225068958	6.57967014879633	5.23812630536068e-08	2.1421016570497e-06
YNL111C	2.21011405465971	5.82892510940441	5.27396372431711e-08	2.1421016570497e-06
YPR115W	1.45721426622032	7.71246431757096	5.38712875584355e-08	2.17173653276619e-06
YOR306C	1.56750795371262	6.90042933470094	5.52146743515694e-08	2.20763310256102e-06
YDL238C	2.30301617239888	5.6666301124904	5.55790636705478e-08	2.20763310256102e-06
YHR193C	-1.63738740714185	8.03262616793517	5.70776523205281e-08	2.23435750034059e-06
YHR029C	1.8333365175042	6.94482623632804	5.70791068209926e-08	2.23435750034059e-06
YHR131C	1.83877688455914	6.20927200158803	5.83004811297255e-08	2.25639987152135e-06
YKR093W	1.62598921576482	8.96343120548995	5.89219525447807e-08	2.25639987152135e-06
YLR237W	1.56517032070603	6.84068604094724	5.92429493200631e-08	2.25639987152135e-06
YER052C	-1.68164562192129	7.81817169078165	5.93129918097058e-08	2.25639987152135e-06
YHR205W	1.58244864887684	7.921332167432	6.09993335340608e-08	2.30432447378319e-06
YLR142W	1.46037748370616	10.9118707037792	6.17618356901501e-08	2.3169266416541e-06
YOR045W	-1.69390801812695	7.62201276963028	6.33696603915067e-08	2.34617769477662e-06
YBR196C	1.47142081339534	9.80395526659435	6.34102079669357e-08	2.34617769477662e-06
YAL061W	1.52503546700254	7.29581467804132	6.61681623846654e-08	2.43156743674804e-06
YNCN0018W	3.06975100570355	5.84386960720605	6.99864097324944e-08	2.55450395523604e-06
YJR066W	1.47550657078658	8.12282920177127	7.46115332115862e-08	2.70504364032878e-06
YBR208C	2.28657722344448	9.15468939939425	7.52367207449034e-08	2.70952510309312e-06
YKR039W	1.57835037572396	10.6618802260659	8.11970772018908e-08	2.90481199367294e-06
YPR191W	-1.79978668671266	10.4655151027383	8.28782901084331e-08	2.94545081030102e-06
YFR055W	2.5963547092014	5.84423999696804	8.39022519363986e-08	2.96235271215964e-06
YPL092W	-1.60592382739423	8.29656373542429	8.65779604057156e-08	3.02506726961733e-06
YKL062W	1.27988840128337	8.50678629765121	8.71807737514509e-08	3.02506726961733e-06
YER053C	-1.94651595698097	11.642340640369	8.73584772418185e-08	3.02506726961733e-06
YGR049W	2.332987466645	5.50426700527655	8.79199969648079e-08	3.02511989556619e-06
YGR142W	-5.02198892391384	11.0428874540122	9.88457742924415e-08	3.36691556572774e-06
YFL033C	1.37804498991703	7.94796361395501	9.9100254526233e-08	3.36691556572774e-06
YLR053C	1.72333319008159	6.12586333016181	1.00503567001678e-07	3.38737209081882e-06
YDR529C	-2.09680532469704	10.5561105261577	1.00956480307632e-07	3.38737209081882e-06
YJR094W-A	-1.9505278199964	7.07586198228644	1.02501441028439e-07	3.4179801508372e-06
YDL168W	-1.52758375052882	9.33663360658021	1.04481067797141e-07	3.46261796466355e-06
YKR031C	1.68267920182007	7.93088333213113	1.15230019208229e-07	3.77144315243676e-06
YOR387C	6.19701635151953	3.44608916560799	1.15693605661463e-07	3.77144315243676e-06
YOR385W	5.43155164643886	4.01931255335479	1.16507362108973e-07	3.77144315243676e-06
YNL134C	-1.53850190844763	9.50442684301456	1.16592189273776e-07	3.77144315243676e-06
YER132C	1.71950446443639	7.2043371100525	1.21304411925684e-07	3.90051448346754e-06
YPR006C	-2.06344754722819	6.37797359629573	1.22334572092441e-07	3.91036306771223e-06
YJL159W	-2.42409116866743	8.84539948318603	1.24604194506728e-07	3.95948152191378e-06
YCR024C-A	1.60471117585846	8.38855371773873	1.27303826622129e-07	4.02160977434351e-06
YDR242W	1.59619466377236	6.72462516384353	1.29755102353792e-07	4.03494815717525e-06
YMR271C	1.79002053374891	6.67807295157969	1.29954727187034e-07	4.03494815717525e-06
YMR186W	-1.80131571570593	11.2379065253119	1.30532998321102e-07	4.03494815717525e-06
YGR256W	1.5685155384311	7.94455888421145	1.31569356592284e-07	4.03494815717525e-06
YEL063C	1.45142133379369	9.131486820296	1.31806316921609e-07	4.03494815717525e-06
YLR403W	1.91104572045962	7.2133765403386	1.32667939416489e-07	4.03494815717525e-06
YLR447C	1.36642129432332	8.46642768021344	1.32954604216437e-07	4.03494815717525e-06
YLR190W	-1.85388131272206	6.65038379187923	1.36246225106176e-07	4.10046636171474e-06
YCL048W-A	3.23904829386431	4.04409199370311	1.36631607757988e-07	4.10046636171474e-06
YDL181W	-1.42593304974862	8.4808980650933	1.41466015964213e-07	4.21484783477518e-06
YNL289W	-3.07075941653998	4.57051558915717	1.42003388731781e-07	4.21484783477518e-06
YGR144W	2.35231064656055	5.1540683459455	1.51900580093296e-07	4.48397231510374e-06
YKL217W	-1.83097747361526	7.24278638445591	1.53887181809883e-07	4.5179269355271e-06
YNL327W	-1.70840315258364	6.74973067189994	1.56595085035193e-07	4.57257648302765e-06
YDL055C	-1.45098212421059	8.54700167041855	1.58471976663998e-07	4.60250332225226e-06
YGR143W	1.4280529501627	7.66772159251767	1.59896826669286e-07	4.61905164528066e-06
YKR069W	-1.61607591970057	6.96721647976814	1.6292002639482e-07	4.66927856329103e-06
YLR023C	1.62025895989079	7.069077900302	1.63364244439468e-07	4.66927856329103e-06
YOL138C	1.46778107744019	7.25258102174469	1.67573627395841e-07	4.73696394571727e-06
YNCD0034C	1.80349642145538	7.03170779535527	1.68081923073342e-07	4.73696394571727e-06
YKR076W	-1.65004804611223	7.9742201046739	1.68363028059555e-07	4.73696394571727e-06
YHR087W	-2.09604115734106	8.68728304633495	1.82896822517676e-07	5.11921572663465e-06
YJL016W	1.2747833186589	7.74148760765938	1.86907749579886e-07	5.1928958199793e-06
YML128C	1.4025777810917	8.54114139732205	1.88131264109644e-07	5.1928958199793e-06
YNCE0024W	-3.19642168601664	12.2699498201126	1.88413102687142e-07	5.1928958199793e-06
YCR024C-B	1.33649429584295	9.71041527381958	1.90373964291804e-07	5.22030535585951e-06
YPR043W	-1.32282088601058	8.54251606759427	1.9391715318086e-07	5.29060839132831e-06
YGR189C	-2.09999192998803	7.10884183468178	1.97459995412551e-07	5.36019545335981e-06
YDR174W	-1.60789743781268	7.61426976775172	2.00890323790447e-07	5.42604764557998e-06
YLR327C	-4.76426260682126	9.92986637139097	2.0211307564733e-07	5.43191460023322e-06
YDR322C-A	-1.44833275485748	8.65861811251548	2.12743667872744e-07	5.68931333588396e-06
YOL136C	1.94481485776525	7.09706224220604	2.39575974494631e-07	6.33360613327216e-06
YOR337W	1.73143187892048	6.73355556726297	2.40349073995818e-07	6.33360613327216e-06
YBR158W	-2.31929213203781	5.28765175448236	2.40353435268566e-07	6.33360613327216e-06
YMR280C	-1.52812075892892	8.1718428821024	2.50986760072118e-07	6.58170134907564e-06
YHR007C	1.80302872507127	9.14962692941808	2.57806053583531e-07	6.7278661906195e-06
YML081C-A	-1.8168415184353	9.60010884336088	2.77281692490571e-07	7.19518087518354e-06
YGR260W	1.43448863673299	6.99618221935472	2.79158834484686e-07	7.19518087518354e-06
YJL048C	1.72814128423422	7.13932307488147	2.79708993666891e-07	7.19518087518354e-06
YER067W	-2.31535968150727	10.4198311685548	2.83466798847974e-07	7.23336376616283e-06
YER131W	-1.87084117782988	7.91149821520111	2.83871365869404e-07	7.23336376616283e-06
YDR258C	-2.04970366334762	11.2643075517232	2.93587323738328e-07	7.44581560016173e-06
YKL197C	1.7362752599637	5.48522782541687	2.94987110433611e-07	7.44635687178675e-06
YDR034C-D	1.75458981265145	5.99364702237196	3.06994574295021e-07	7.71341716438002e-06
YGL062W	-1.39677859272287	9.16618361017955	3.12852977919904e-07	7.82422123483019e-06
YIL123W	-1.99911197565725	5.72149518635085	3.17410151063673e-07	7.90161122601826e-06
YHR043C	-1.90278588547676	7.14954418952926	3.25943325516946e-07	8.07681580019514e-06
YGR211W	-1.48320825340055	7.56836146978038	3.38053097016338e-07	8.33811044203824e-06
YFL021W	1.35682506673666	7.42137974290007	3.40319762841205e-07	8.33811044203824e-06
YDR524W-C	-1.89971241215329	10.5316901912033	3.41118550109303e-07	8.33811044203824e-06
YOL055C	1.58331660556708	6.49777258229113	3.42873293407848e-07	8.34325013959096e-06
YJL079C	1.45207118836385	7.86830874640893	3.55408621934026e-07	8.565660814327e-06
YCR011C	1.20027358681301	8.21020200143812	3.56549886578391e-07	8.565660814327e-06
YGL253W	1.95667920449734	7.64303351576185	3.56770396746311e-07	8.565660814327e-06
YPL006W	1.79097416270216	7.5846852563618	3.73889641950255e-07	8.91308076574031e-06
YKL148C	-1.56919384070344	9.81226409069119	3.7454078745336e-07	8.91308076574031e-06
YLR436C	1.61043021214433	7.39674668495624	3.78507066851054e-07	8.92886174534984e-06
YHL024W	-1.58558043196778	6.8902858232217	3.78509688945782e-07	8.92886174534984e-06
YDR500C	-1.31874618144344	8.0713729621788	3.85861901265602e-07	9.06272169842079e-06
YJL190C	-1.66098321492287	7.04378536567703	3.91626371627846e-07	9.15829289841395e-06
YPR002W	-2.50852626097204	5.9631914642464	3.93952768471275e-07	9.1729864451803e-06
YJL196C	1.96219327709745	7.46533740287542	3.98425945809047e-07	9.23732600540976e-06
YJR120W	-2.45986900321099	6.81046538881032	4.01540789960273e-07	9.26975789472391e-06
YFR032C-A	-1.69282162954845	8.09028927203029	4.11915464092986e-07	9.46879717885238e-06
YHR005C-A	-1.82177539196362	7.48740243903676	4.26453234857982e-07	9.75751407668837e-06
YIL045W	1.7264408791845	7.99742419676463	4.28087900069445e-07	9.75751407668837e-06
YHR067W	2.34124055465422	4.77452635803634	4.32701944692373e-07	9.79933304137748e-06
YKR075C	-1.65753572466131	8.10426044707419	4.33550647332325e-07	9.79933304137748e-06
YNL037C	-1.4336947491091	9.72138435807719	4.42272768474551e-07	9.95482289708136e-06
YLL016W	1.39217136685494	6.27711522161989	4.48381754471275e-07	1.00504491188956e-05
YDL003W	-2.75616311535576	5.60462536400014	4.59791792066252e-07	1.02636167799252e-05
YGR191W	1.38331847134694	6.62791742891949	4.62744748965842e-07	1.02870252424423e-05
YDR403W	-2.11943990694773	6.34914482089668	4.69662028169204e-07	1.03980093285657e-05
YPR124W	1.54659025163265	7.20364663616055	4.73829189525041e-07	1.04474501298542e-05
YBR088C	-1.70727821005579	6.19948366416085	4.80074068790074e-07	1.05421143073332e-05
YML054C	1.27366591640733	8.58634690358079	4.95611750308178e-07	1.08392496970234e-05
YNR001C	-1.33870410164883	10.4363771827024	4.98108332365085e-07	1.08499242396621e-05
YOR349W	1.70618812003817	6.35820044150398	5.11024703492608e-07	1.10506390467168e-05
YBL030C	-1.2212826073087	8.92722687946644	5.1141424688619e-07	1.10506390467168e-05
YKR102W	1.82878080187381	5.21755195914178	5.17404318194048e-07	1.11322807493358e-05
YER158C	1.10454490574374	7.90930684350845	5.19314096414776e-07	1.11322807493358e-05
YGL008C	1.58868992359327	12.1716507028455	5.2455324091808e-07	1.1165054112936e-05
YDR006C	1.10969408441238	7.3940109004106	5.2497662804253e-07	1.1165054112936e-05
YOR003W	1.73756055415372	6.56659334126064	5.29812877676236e-07	1.12117919036367e-05
YOL152W	2.1081982829584	5.85058370005922	5.31325199431875e-07	1.12117919036367e-05
YML009C	-1.95585344586536	7.08949063351514	5.35317664022723e-07	1.12520856850224e-05
YHL016C	1.44742485402835	7.21442695623166	5.4678582853807e-07	1.13868879614127e-05
YDR492W	1.35475612418204	7.92502278097423	5.48020395756993e-07	1.13868879614127e-05
YHR186C	1.45570119499326	6.40974359616982	5.48452789070248e-07	1.13868879614127e-05
YDL021W	1.37319935223038	7.73101349315704	5.50162487583991e-07	1.13868879614127e-05
YLR174W	-2.26397336056715	7.57827155904921	5.81566844882281e-07	1.19909316643286e-05
YHR202W	1.7514433564744	6.22884547055673	5.83997118690238e-07	1.19952564074702e-05
YBR052C	-1.62112345096859	8.02158532256668	5.90738082135468e-07	1.2087754241272e-05
YER141W	1.50387712881124	9.4703525040749	5.95552366820343e-07	1.21402788134471e-05
YLL062C	-2.08107668959401	5.2992831873677	6.09117457913343e-07	1.23701222092026e-05
YMR155W	1.37401807048037	6.37459879422176	6.12131002225479e-07	1.23847628240526e-05
YGL001C	1.83115110004944	7.00858572181266	6.36222636478619e-07	1.28021615177239e-05
YNL070W	-1.53094955919019	6.71257308282666	6.37501193681549e-07	1.28021615177239e-05
YDR050C	1.24432330655207	11.0223628703624	6.42558169241957e-07	1.28378377731031e-05
YDL059C	-2.29663572576454	6.48512102134163	6.44030736118276e-07	1.28378377731031e-05
YCL002C	1.8051862205043	5.6113704433566	6.55687577636483e-07	1.30221481411481e-05
YHR139C	2.49528405076912	4.42263042662812	6.61414419220152e-07	1.30877681048618e-05
YLR185W	-1.22936445375811	7.94415878101394	6.83638399840848e-07	1.34781556056214e-05
YEL062W	1.52241587576796	5.83029990468739	7.08405500016319e-07	1.39156600403206e-05
YLR364W	-2.9299281609352	4.62418341059989	7.19874210444723e-07	1.40897119015304e-05
YMR118C	1.41458419186319	6.80130432990347	7.23923774163363e-07	1.41178203177996e-05
YLR410W-B	2.60723171348443	4.66261656221628	7.32495723824905e-07	1.42336039572019e-05
YLR098C	1.78874022009023	5.19159831019967	7.37834323832849e-07	1.42797103656493e-05
YAL056W	1.37645297237035	7.52718636225045	7.40155294776345e-07	1.42797103656493e-05
YBR162C	-2.23872601085956	7.64878457496837	7.47742785986032e-07	1.43747563341514e-05
YLR005W	1.60494214869053	7.07742009567387	7.54989032805153e-07	1.44585606285219e-05
YPL002C	2.01901221153446	5.75474902812994	7.57455138443484e-07	1.44585606285219e-05
YBR238C	1.65886878610364	5.74989038647537	7.62458889236173e-07	1.45028271818796e-05
YCR026C	1.53611282707407	5.86686324258289	7.72920820827e-07	1.46314890897542e-05
YPL171C	-1.85243326811951	8.74292852158572	7.74640111008829e-07	1.46314890897542e-05
YMR162C	1.21290059068802	6.99932770814873	7.85726996666403e-07	1.47891889755816e-05
YIR027C	2.40526009260272	4.59974141557336	8.04273637997655e-07	1.50630043860987e-05
YDR507C	-1.51660598219155	6.91319038655914	8.05851215768703e-07	1.50630043860987e-05
YLR218C	-1.95001250337604	5.84753124812717	8.32756849315774e-07	1.55122500000131e-05
YNL176C	1.40053714583579	7.36712419799764	8.42422907765733e-07	1.56092058614125e-05
YIL072W	2.29150639985933	4.75059099270851	8.4374085737365e-07	1.56092058614125e-05
YDR475C	1.28351849610189	6.67482665968598	8.5477223500991e-07	1.5759316087111e-05
YCR037C	1.45280438218659	6.04597699432573	8.67064254782407e-07	1.59315683820903e-05
YLR001C	1.09642847604247	7.26351488419144	8.71480913919195e-07	1.59584403287847e-05
YDR357C	-2.14435265468603	6.22598747325175	8.89735049581418e-07	1.62376646548609e-05
YDR379C-A	-1.65816385571955	7.1754629028347	9.00983403582431e-07	1.63875836570784e-05
YIL074C	-1.2972250545749	7.04858837447896	9.17621821434248e-07	1.66342049643886e-05
YMR305C	-3.07696196271621	7.98336209544123	9.37718615106727e-07	1.69416587251055e-05
YLL026W	-1.96123602244954	12.1578967695723	9.55810659256009e-07	1.72109639376699e-05
YLR422W	1.24247007283875	7.74571456741091	9.65540068804578e-07	1.7328396849443e-05
YIL162W	-1.72786009520565	6.05799969397097	9.69018229468463e-07	1.73332333628763e-05
YMR272C	1.29694507270208	8.16309172699109	9.80432434082144e-07	1.74730217912715e-05
YJR121W	-1.36252137722888	11.6159688190192	9.85476485487115e-07	1.74730217912715e-05
YML091C	-1.76122900460579	9.90917486976969	9.86536772739321e-07	1.74730217912715e-05
YNL074C	1.41297718724796	7.29022358414251	9.91767503661285e-07	1.75082616169224e-05
YPL206C	1.29981235453723	7.62925095363921	1.01482962639325e-06	1.78570346637665e-05
YOR198C	-1.48813623770544	7.44575639105898	1.02200094198074e-06	1.79248347031817e-05
YBR256C	-1.66243664384598	7.713571742066	1.04896835318343e-06	1.83382752229672e-05
YKR013W	-2.02616401078146	6.65109207720789	1.0652294218407e-06	1.85624817315595e-05
YOR391C	2.82108070157961	3.81295740597729	1.08598132465156e-06	1.8863251176102e-05
YLR256W	1.27763257574952	8.26637450102581	1.09581093388645e-06	1.89729829001751e-05
YIL065C	-1.47209364937872	6.47966268398197	1.11146915914109e-06	1.91306179826904e-05
