Geneid	logFC	logCPM	PValue	FDR
YMR273C	0.914831981298176	6.35839701704115	0.011442390612851	0.0321768839618018
YML075C	-0.932092552519556	7.30231825147447	0.0114923540323733	0.0323005704905725
YGR153W	1.06196943286693	4.6405884819644	0.0115534254564352	0.0324553324574429
YPL079W	-0.5357911134687	7.79485972227639	0.0115749309966978	0.0324988447214977
YPR140W	0.593001128889295	6.13211099813275	0.0116190641875063	0.0326058102550176
YPL116W	0.593844319519579	6.00749581932856	0.0116712935116111	0.0327353725595655
YJR138W	0.525954329222982	7.7476125135313	0.0117208054851744	0.0328571827871883
YPR080W	-0.713360113478086	9.06019801165525	0.0117329107626175	0.0328740580599894
YOR095C	-1.3174446917339	4.81162383722662	0.0117784179479085	0.0329726316615779
YHL011C	-0.755027937360149	5.72736518903348	0.0117802997235923	0.0329726316615779
YJR064W	-0.67106087329568	6.75399150720127	0.0117873373104908	0.0329752439934083
YNCM0001W	0.670465523824875	5.7129974465922	0.0119114495728146	0.0332962786748734
YPL111W	0.505961305006353	6.96051934397316	0.0119153262379362	0.0332962786748734
YPL229W	-0.800510438909965	5.83514802935459	0.011920585515958	0.0332962786748734
YBR047W	-0.655938660528431	6.84035367426293	0.0119342149791688	0.0333171210942998
YBR111C	0.461980008126177	7.81949232824294	0.011960049083329	0.0333584144846011
YPR085C	-0.755301600493267	5.12187040184706	0.0119613566932011	0.0333584144846011
YNL172W	-0.890817001130437	6.3987719555193	0.0119792931371449	0.0333911978982749
YDR234W	-0.65930897889944	6.36517540918309	0.0120361658696423	0.033519965406817
YER023W	0.622761173352387	6.05738422140048	0.0120378994611671	0.033519965406817
YGR085C	-0.555796770114961	6.95454087370045	0.0120525579320596	0.0335434919881433
YER060W	-0.786692882585643	6.00609259217663	0.0120892812610092	0.033628371458276
YDL055C	-0.464617213063102	8.54700167041855	0.0121082405165419	0.0336637752292122
YFL018C	0.431843829506655	9.00432418437182	0.0121198580670141	0.0336787413981533
YJL066C	0.571357032662229	7.08220233801745	0.0121695379239193	0.0337994055861244
YMR075C-A	1.50331282193589	5.50600280934017	0.0121763631225897	0.0338009833444141
YPR057W	-0.810592229449784	5.73604958020173	0.0121994949333109	0.033847802583331
YOR258W	0.875375981438194	4.58762492087868	0.012231566656884	0.033919365031051
YHR080C	0.596143389657491	7.65311040788744	0.0122607721297259	0.0339803980441667
YOR113W	0.623244438588344	6.59202169879812	0.0122661562728851	0.0339803980441667
YEL004W	-0.843333839168003	4.64252074553487	0.012281988571419	0.0339993376037214
YOR036W	0.53158341056467	7.28243136350769	0.012285580711304	0.0339993376037214
YPR179C	0.946284581412157	5.27834410702222	0.0123151485555763	0.0340637135162432
YOR126C	1.11770730442677	4.4343465530824	0.0123259610855263	0.0340761728679699
YOR273C	-0.58411099457949	8.47867809759519	0.0123336797428015	0.0340800705732038
YLR409C	-0.833491435440491	5.68834683277974	0.0123468794023856	0.0340903796234058
YOR087W	-0.780832444200458	5.48846760035619	0.0123526364387027	0.0340903796234058
YKL179C	0.835236781968293	6.37174329578718	0.0123563427068916	0.0340903796234058
YDR124W	1.00768796439887	4.66744790891626	0.0123952702433264	0.0341803215183507
YCL052C	-0.562990707239589	6.63067304664692	0.0124252177486969	0.0342454215706433
YNL263C	-0.882157447763458	5.41770397278705	0.0124336588131058	0.0342512110700651
YMR034C	-0.959477526654775	4.88207994536704	0.0124579231764112	0.0342976721217682
YMR172W	0.753378335457129	6.00177597043528	0.0124664896898807	0.0342976721217682
YOL062C	-0.867262611214825	6.19148423922267	0.0124695720190953	0.0342976721217682
YCR043C	-1.56642783931827	4.27780702033923	0.0125258575028279	0.0344349527889446
YDL060W	-0.595986318613706	6.21827266781955	0.012536739068349	0.0344473369517912
YPL006W	-0.742429524825152	7.5846852563618	0.0125868512579499	0.0345674481420666
YGR188C	-0.932579322344023	5.09468762804746	0.0125987327177652	0.0345743336563569
YPR166C	0.644126714331192	6.72571703673716	0.0126021590095088	0.0345743336563569
YGR072W	1.22283413445762	6.9203783154188	0.012648560261181	0.0346840215892891
YBR028C	-0.870433551189911	5.63240671800422	0.0127144770676881	0.0348470852966267
YGL196W	-0.549472295966923	7.51369065005695	0.0127213280594945	0.0348481816315362
YKR061W	-0.641405647340602	6.4203310366043	0.0128018760750614	0.0350510565420585
YNL097C	0.54209657629575	6.127151629165	0.012837450017983	0.0351165361022225
YNCO0027C	-0.983031654716323	8.33966935978219	0.0128387928178248	0.0351165361022225
YML073C	-0.511329532274362	8.12219547135059	0.0128564013048827	0.0351469027575792
YMR134W	-0.844778048286609	4.91798438133806	0.0128679434973681	0.0351606630110181
YCL058W-A	1.07005197494498	5.90141476555178	0.0129147171451951	0.0352706279162508
YML071C	1.03358451616889	6.37213366146728	0.0130321355962575	0.0355733180853882
YLR408C	0.826683482011824	4.23181384914777	0.0130605451982342	0.0356328611923542
YKR013W	0.686708349785784	6.65109207720789	0.0130926084243889	0.0357023072733714
YDR223W	-0.841076472160127	6.20137225839281	0.013113267435375	0.035740600749695
YHR044C	-0.775954747160349	5.62784783956952	0.0131638701058306	0.0358604267835083
YLR446W	0.660251845707322	5.95325292248916	0.0132341601949774	0.0360217342630989
YGL233W	0.554781285104091	6.04741900435332	0.0132364203095615	0.0360217342630989
YPL017C	0.929322945422212	5.39558582893467	0.013258170357962	0.0360627574389279
YER003C	-0.492621354126598	6.73119119594124	0.0133064071405759	0.0361757480490142
YPL160W	-0.564996331389154	7.917043576956	0.013386487872511	0.0363751546716824
YKL105C	0.921653385133491	6.67508431289279	0.0134670942902785	0.0365757885148739
YLR146C	-1.11122961648665	4.66879202521588	0.0135252643887067	0.0367153156923585
YBR069C	-0.944125909042886	5.01660615265059	0.0135366502986412	0.0367277674099747
YGR046W	-0.740212198081743	5.526407593333	0.0135899097681176	0.0368537613290017
YOR128C	-0.588693120986253	6.5605339979418	0.0135979051483386	0.0368569410995109
YNL180C	1.21717341482516	7.83505225080059	0.0136271398633392	0.0369176577441114
YDL134C	0.471780498733428	7.52172415789533	0.0136735059170811	0.0369945803926302
YOR106W	0.765894311420094	5.44567540751691	0.0136826160132201	0.0369945803926302
YKL108W	0.728140086098201	5.09893076356682	0.0136840176415856	0.0369945803926302
YHR043C	0.594529814088278	7.14954418952926	0.0136852492854228	0.0369945803926302
YNR065C	-0.749141594156135	6.35811878863506	0.0136999152946775	0.0369945803926302
YML098W	-0.74625444948556	5.5389237166798	0.0137034509140357	0.0369945803926302
YIR035C	0.544394005546381	6.72864850767744	0.0137034719299617	0.0369945803926302
YOR291W	0.489422533538072	7.15620117477888	0.0137475059211963	0.0370812202354024
YBR192W	-0.748000459382582	5.56438900884887	0.0137492936193097	0.0370812202354024
YGR057C	-1.02888199609203	4.86661500549372	0.0137832742598966	0.0371543151456892
YJR062C	-1.22417167417716	4.68427256920946	0.0138163040849321	0.0372160912299304
YGR036C	-1.50331535272669	4.19456615418354	0.0138199701975639	0.0372160912299304
YER107C	-0.842959926861099	5.60249808197287	0.013847012505526	0.0372587348375296
YHR019C	-0.646026298397693	7.30148936686214	0.0138496000654867	0.0372587348375296
YMR203W	-0.718201345846232	7.00478378131549	0.0138717581992178	0.0372815218509668
YPL042C	-0.661447913141471	6.20572525270507	0.0138718731803856	0.0372815218509668
YDR419W	-0.729504366760205	5.40245867362211	0.0138808615210462	0.0372871277656348
YHL001W	-0.592103409117191	6.97408756683113	0.0139055497200032	0.0373327963032498
YBR200W	-0.604913702336823	5.89639982837972	0.0139116843684639	0.0373327963032498
YOR084W	0.787684335356132	4.3561959298886	0.0139376390414897	0.037364781995201
YMR054W	-0.740595606603726	7.3585541068475	0.0139458528988412	0.037364781995201
YKR028W	-0.54690080203851	6.84899218467035	0.0139509305990556	0.037364781995201
YIR012W	-0.868935604009541	5.62412172462366	0.0139543550175494	0.037364781995201
YLR298C	0.673177649786127	6.25024618104476	0.0139688647761247	0.037364781995201
YMR119W	-0.570738529528486	6.34078677572636	0.0139697625330995	0.037364781995201
YBR125C	-0.924633299154085	5.44918723042914	0.0139796132177867	0.037364781995201
YFL034W	0.59148641553189	6.69523608049942	0.0139856957900317	0.037364781995201
YDR356W	1.31502620294537	7.65845271465976	0.0139858550896513	0.037364781995201
YKL127W	-0.807949908579897	5.20164169250627	0.0140106705225333	0.0374125764521625
YMR007W	0.882149597854945	4.49960403816611	0.0140306735836293	0.0374474795942517
YDR110W	-0.772959166267124	5.46864587790137	0.0140527449859803	0.0374878658835879
YNL251C	0.511446966695497	7.29107368246227	0.0140603710337232	0.0374896961126222
YPR198W	-0.712363274746884	5.45906117201818	0.0141734062710634	0.037753869955639
YGL240W	-1.59276713599825	3.74370000878994	0.0141734261884554	0.037753869955639
YGL120C	-0.59888045137746	5.73621418976848	0.0141822023002409	0.0377565928941573
YBR145W	-0.571660428874579	6.63384123122421	0.0141884271705182	0.0377565928941573
YLR175W	0.805784972268027	6.64325268565652	0.0142435953030691	0.0378847374826091
YKR042W	0.575901876972544	8.05220534926647	0.0142896045573102	0.0379884073910382
YLR118C	-0.61815786426439	5.71571496426092	0.0143025381746475	0.0380040881551628
YOR161C	0.797233937919918	6.57967014879633	0.0143149507147733	0.0380106154755052
YNCB0003W	-1.32130022633199	3.59664887471915	0.0143212099514604	0.0380106154755052
YBR119W	0.889587166365212	5.74683093623211	0.0143318837075397	0.0380106154755052
YKL003C	0.630868118137452	5.93580450102381	0.0143331402672351	0.0380106154755052
YNL294C	-0.646561287323775	5.7816856666511	0.0143406378247816	0.0380118378456675
YPR011C	-1.20847200952848	5.1093285240459	0.014348157775329	0.038013118343466
YHR155W	-0.589129147661897	6.62421809933247	0.0143569611108868	0.038017796039711
YGL160W	-0.601098586699455	6.10019772969017	0.0143927198889176	0.0380938132483747
YGR134W	-0.716857600345784	5.85656299229152	0.0144388709603286	0.0381972482505854
YHR085W	-0.873056054310004	4.4864507429084	0.0144468083649734	0.0381995392988675
YGL110C	0.82909476424279	6.02986116761549	0.0144905239036173	0.0382795118598863
YMR093W	-0.764776313964664	4.64480285910499	0.0144912257966434	0.0382795118598863
YOR344C	-0.892423678318378	8.20813555093778	0.0145037130915459	0.0382937722974247
YOL040C	-0.576642518128461	8.38302903828502	0.0145182515710988	0.0383134318451762
YER090W	-0.794598022635196	6.74599827073928	0.0145649701335582	0.038399774069176
YMR074C	0.554663185135706	6.23822264477429	0.0145651864249799	0.038399774069176
YER039C-A	-1.52362537608101	3.85908741406073	0.0145749779270084	0.0384068442739998
YBR007C	0.754833917193162	6.54777317742577	0.0145946529691815	0.0384399392196579
YBL076C	-0.705161519805135	8.13770971522858	0.0146303338496472	0.0385057146664964
YDL234C	0.471391111018977	7.18744382534382	0.0146338823047607	0.0385057146664964
YGR287C	-1.32338664442142	4.4247108834066	0.0146537833495897	0.0385393075240914
YLR363C	-1.58778727418049	4.06644660345943	0.0146729158200444	0.038570796407492
YBR191W	-0.526373421126254	7.80732200111354	0.0146800365445767	0.038570796407492
YJL072C	-1.31158979234127	4.21715470956978	0.0147313468110875	0.0386867941047616
YHR047C	-0.937899220357897	5.2126292454003	0.0147956000243756	0.0388366527364805
YOL022C	-0.717906275825817	5.53588958396618	0.014803722384055	0.0388391006890069
YER157W	-0.772754755942543	5.41829949261474	0.0148319132434589	0.0388941724957113
YDR045C	-1.4378848954185	4.18896820900263	0.0148743451685197	0.0389864542480432
YER109C	-0.764993745441055	5.42596628649309	0.0148815380709857	0.0389864542480432
YDR364C	-0.834476796132043	5.20969357280612	0.0149073539830299	0.0390201827747191
YDL073W	-0.81489247417124	5.93059437446386	0.0149088591719771	0.0390201827747191
YDR047W	0.582413274954302	6.73697789533161	0.0149329177294306	0.0390642235227042
YMR016C	-0.820872877293776	5.42981125482544	0.0149653069062107	0.0391300038273719
YLR126C	-1.0914087260789	5.00284430600652	0.0149784549860089	0.0391454348497437
YEL032W	-0.810772342299863	6.16435816087808	0.0150221978829934	0.0392407702920358
YMR024W	-0.660987062200947	6.18493610539493	0.0150353936109529	0.0392562572674566
YDR359C	0.624291776428159	6.49896768711665	0.0151969999323801	0.0396463294894879
YOR211C	0.493745811703372	6.74044658319337	0.0151994721163883	0.0396463294894879
YDR534C	1.36128382661231	3.89674189799852	0.01523293945724	0.039714449299233
YCR024C	-0.807615484225051	4.64153900725838	0.0152808881337152	0.0398202400860248
YDL141W	0.9252061327827	3.98908787090317	0.015316459640779	0.0398936909255007
YOR390W	-1.23585940205165	4.60641707893043	0.0153736917152556	0.0400234615160533
YPL137C	-0.680891906500422	8.28737795487595	0.0153839817054195	0.0400309581756629
YER057C	-0.520644788828462	7.56812035689095	0.015419093895335	0.0401030068476649
YJR076C	0.517390437906867	6.73227645555491	0.0154382073362658	0.0401333955873475
YNL295W	0.697774500593193	5.53685783557379	0.0154604873456765	0.0401719829924696
YBR048W	-0.713363205893761	6.49985681366679	0.0155157306958322	0.0402745362793593
YLL036C	-0.781191367138857	5.64126237785463	0.0155199985167282	0.0402745362793593
YIL144W	1.058499629827	6.49397802134647	0.0155223222017079	0.0402745362793593
YBL036C	-0.673511680100031	6.30348944388326	0.0155703816746969	0.0403798376412448
YPL254W	-0.887928490817413	5.02120457828356	0.0156496475366416	0.0405659289793369
YNL075W	-0.721298116046686	5.01261055449243	0.0157078319313348	0.0406972221069884
YML108W	-0.923302735660148	4.74073828330649	0.0157317310124098	0.0407261586893418
YIL083C	-0.593831674443478	6.26856084190663	0.0157340787087479	0.0407261586893418
YGR136W	-0.624509306969549	6.07682294866375	0.0157486771393748	0.0407444223692062
YDR370C	-0.768691584735918	5.21808052467035	0.015759476495749	0.0407528444375472
YOR111W	-0.8045359905597	4.87130910568158	0.0158170412612051	0.0408821324847033
YDR508C	-1.08153370570402	4.33725708704917	0.0159135556234139	0.0410809193145605
YMR043W	0.738256764060727	6.68014704683308	0.0159165327895081	0.0410809193145605
YOL084W	0.788843872429965	6.10213264363039	0.0159167649250972	0.0410809193145605
YDR298C	-0.46746837832289	8.65538562284712	0.0160090169582557	0.0412992882562069
YDR541C	-0.738264404048239	5.31260356853162	0.016184284213754	0.0417315051659662
YLL043W	0.517666871178096	6.08674307135717	0.0162269559396928	0.0418215725125097
YKR026C	-1.05821566043665	4.46591807105008	0.0163559780375915	0.0421339977868714
YOR188W	0.579483572141722	6.16637989201831	0.0163692521499469	0.0421480934766508
YKL006W	-0.830677922225538	6.54116085267126	0.0163865203688584	0.0421724549940795
YOR201C	0.594463193762323	6.31892009779073	0.0164058875551351	0.0421984030850285
YOR241W	-0.641978433106231	5.80503490757608	0.0164122260054878	0.0421984030850285
YOR056C	0.599374478178528	6.23748695548335	0.0164320989487368	0.0422227735279247
YGL185C	-0.979324691746237	4.82487682265558	0.0164373366770133	0.0422227735279247
YAL041W	-0.772191114381556	5.55833124625904	0.0164473570132194	0.0422284327877431
YDL066W	-0.465923826937482	8.51890422919455	0.0164859595535348	0.0423074363459357
YKR017C	-0.761982765608535	4.91673447651505	0.0165001545779873	0.0423237583239732
YLR355C	-0.574318682489444	8.6799268845283	0.0165378158664607	0.0424002284340866
YLR038C	-0.690166273673827	9.08903648771265	0.0166653527360033	0.0427069428272722
YLR394W	0.812798191410494	5.99298015517965	0.0166834947323844	0.0427331619461075
YAL058W	-1.27282126109283	4.38523700672995	0.0167757474265735	0.0429490936485072
YDR292C	-0.621714753872558	5.99595727385747	0.0167879639450872	0.0429600100574898
YMR316W	0.588990742089966	5.40650348157042	0.0168121992463643	0.04300165735268
YLL031C	-0.75653846411856	6.60104421399401	0.0168367601416589	0.0430246628042994
YGR189C	0.595580294522309	7.10884183468178	0.0168371227634744	0.0430246628042994
YNL207W	-0.655951039863857	5.11628440687445	0.0168787676135963	0.043103044751829
YLR214W	-0.808248565877872	5.51491189662121	0.0168837546639893	0.043103044751829
YMR099C	-0.525397292174306	6.75819128376034	0.0169198199078479	0.0431747128683014
YLR139C	1.14456298224323	4.53707079565056	0.0169591422038221	0.0432546204839694
YML074C	0.943808804521891	7.6294606728991	0.0169995307372536	0.0433371708554243
YJR161C	-0.882007777833545	4.85135736707849	0.017010416070921	0.0433444658561863
YAL025C	-1.05656484188955	5.00372075818902	0.0170522461470195	0.0434305675088164
YCR019W	-1.02962542464582	4.46689488082472	0.0170674974232852	0.0434489260511719
YLR240W	-0.545772739563195	6.12222611590641	0.01712411660406	0.0435725284480133
YPR161C	0.610418723944258	5.80465062593232	0.0171592711098498	0.0436414230392695
YNR012W	-0.768121427048445	5.87632730930393	0.0171969200293546	0.0437165938816817
YKL184W	-1.01215752840489	4.82306364814334	0.0172151745652383	0.0437287557452781
YPR131C	-0.957550509041718	4.30793974242318	0.0172178940152178	0.0437287557452781
YGR135W	0.473997899264669	7.6982956816037	0.0172335652861732	0.0437479885695055
YCL038C	-0.806490867668609	6.86772651060693	0.0172715225674986	0.0438237505446816
YJL087C	-0.706231068664243	5.40789336998786	0.0173435640699338	0.0439858840872218
YDR056C	0.480966182553416	6.59143081836377	0.0174168980803933	0.0441511419194204
YDR032C	-0.479233432871767	8.02790860916509	0.0174892203581622	0.0443136812264505
YDR464W	0.992696556098923	7.53901468456133	0.0174978327134627	0.0443147174487228
YNL189W	-0.461328941778344	7.00624314991365	0.0175374347789459	0.0443941999418304
YOR025W	1.08771637759671	3.84568215529084	0.0176184184261278	0.0445783121020809
YBR025C	-0.476085820906651	8.78632929833903	0.0177036436757536	0.0447729789964519
YIL020C	-0.854396142099671	4.92856984047217	0.0177199832779249	0.0447933316178522
YER133W	0.585331601731751	8.63746135144995	0.0177335971678879	0.0448067782511367
YNL248C	-0.96069953778893	5.00575670025178	0.0177784050346414	0.0448989920510205
YMR257C	-0.502755139152314	6.49013057467489	0.0177967521689534	0.0449243248676103
YBL032W	0.678660281807516	5.31329204826406	0.0178697542956617	0.0450875351261862
YJL193W	-1.39426394044955	5.39085574461448	0.0179028661543788	0.0451499920475977
YDR103W	-1.02275033597618	5.12370370302994	0.0179205963480274	0.0451736171124796
YKL011C	0.987350738695505	3.9335890047461	0.017952618487798	0.0452332299771852
YKL197C	-0.727021674973856	5.48522782541687	0.0179801192763884	0.0452604067639328
YGL242C	-1.01397534053512	4.6315238937218	0.0179861698780162	0.0452604067639328
YDR320C	0.734942262455715	5.72728504761228	0.0179885400448285	0.0452604067639328
YBR152W	1.04958429412726	4.30340065518405	0.0180450514036249	0.0453814560904942
YOR039W	-0.502474916745741	6.63965208738044	0.0180534548101084	0.0453814624868338
YOR101W	-0.802156584085631	4.49612873436042	0.0180808042315305	0.0454164800307445
YEL041W	-0.629672501652166	6.22542048379693	0.0180842000270514	0.0454164800307445
YDR076W	-0.655266036826404	5.01153387471317	0.0181158338142268	0.0454747835801361
YOR091W	0.836066089622433	5.47786373000926	0.0181282093689858	0.0454847129638927
YGL094C	-0.575796111992527	6.82657579292771	0.0181422627791371	0.0454988410087737
YLR168C	-0.679340601027662	8.00224556890461	0.0181547080975823	0.0455089248924082
YPL061W	-0.488532461252585	8.55404988612296	0.0182246626248487	0.0456630925322044
YJL153C	-0.84837026121188	6.57023528935978	0.0182568879787734	0.0457226281230107
YJR112W-A	0.776470870612064	4.81835742807393	0.0184158870116396	0.0460994539559209
YKR072C	0.642548947462796	6.72244232425687	0.0184525544217037	0.0461560084571212
YEL033W	0.450584144590524	8.74488624116077	0.0184555679872976	0.0461560084571212
YMR149W	-0.53449709629222	6.61097703840174	0.0185461705041065	0.0463611351518663
YLR212C	-1.32215550780484	4.29050122828722	0.0186426373087464	0.0465807246724551
YHR005C-A	0.557295386545955	7.48740243903676	0.0187154829127998	0.0467211593788855
YDR538W	-1.15587328756746	4.26242482487863	0.0187161401140148	0.0467211593788855
YMR005W	0.672963707994035	6.73627703090178	0.0187601722598677	0.0468094459805105
YHL036W	0.709690796734499	6.48423426976035	0.018777244927655	0.046830414173219
YDR363W	1.01073744586032	5.91923308529425	0.0188234800792916	0.0469240606314413
YMR226C	-0.493335594512732	8.27935882098808	0.0188609461383502	0.0469957707746162
YIL043C	-0.775260043514189	6.41351899333845	0.0188980653671369	0.0470567475907832
YDR483W	-0.658338441075513	8.12286855087887	0.0189104282509628	0.0470567475907832
YGL215W	0.720008309779402	6.58719190482159	0.0189157444209906	0.0470567475907832
YDR088C	1.1362149084924	6.32081210563674	0.0189202620820402	0.0470567475907832
YOR304W	0.782178017496417	7.17535578826607	0.0189475525573305	0.0471029355336857
YHL043W	-1.18466992185517	4.16272052915353	0.0191363834574839	0.0475504799619725
YER004W	-0.830729332835918	6.50389721633098	0.0192326452566783	0.0477677010007248
YFR002W	-0.603628128384161	6.56888420313998	0.0192945764281444	0.0478994953422961
YOR349W	-0.702938482682114	6.35820044150398	0.0193210060512792	0.0479259981358115
YFR045W	0.559951079714396	5.77323828440502	0.0193229959162898	0.0479259981358115
YDR226W	-0.451073605217659	8.18736856602334	0.0193536384253964	0.0479799700660814
YDL014W	0.649231291779217	5.26193484773252	0.0193892674454095	0.0480462489633497
YDR121W	0.59732065819507	5.14811922481323	0.0194054392801863	0.0480642746407916
YEL014C	1.05988573683296	3.87656847588027	0.0194395127324287	0.0481266030158479
YOL073C	0.76057612841345	4.99447075540494	0.0195762837544629	0.0484430072568066
YGL200C	-0.56093753065648	7.37306378594194	0.0196159271413426	0.0485188820593098
YOR057W	0.530047072512081	6.35192315835859	0.0196531591579539	0.0485887257534403
YBL054W	-0.90720174066294	4.62805672654156	0.0197057197596603	0.0486963852432227
YGR286C	-0.594144281769158	5.4977215370432	0.0197682090238544	0.0488233607375194
YHR030C	-0.669295007390499	6.15880745609721	0.0197751783216758	0.0488233607375194
YOR249C	-0.767535567529833	4.96694235016705	0.0198295142894149	0.0489351467297484
YNCJ0003C	0.936680300714888	8.18628924397877	0.0198562558810251	0.048975715540309
YCR071C	0.76109126818311	5.14386426266404	0.0198677751739848	0.048975715540309
YKR016W	0.768657593339117	8.52375317903031	0.0198731522518248	0.048975715540309
YGR031W	-1.0998040334595	3.81997957571842	0.0198916243312984	0.0489988849236998
YCR009C	-0.642909401804409	6.79964033958201	0.0199062815575819	0.0490126403710381
YDL051W	-0.701804374818873	5.42663518986921	0.0199483974965954	0.0490819315888606
YML037C	-0.882840000413854	4.01170428133438	0.0199525956625579	0.0490819315888606
YLL051C	-0.787931963835549	5.58560709344658	0.0200250173789873	0.0492376622126943
YOR179C	0.610401402263885	5.08555738795892	0.0200498329303839	0.0492762499954202
YGL149W	0.991281040735407	5.61630840166328	0.0200669873349043	0.049295982529856
YER132C	-0.600822039515198	7.2043371100525	0.0200875132873245	0.049316561759555
YDR447C	0.520726967868867	8.35396035060258	0.0200936231826695	0.049316561759555
YMR121C	0.630471402859409	5.23131989302876	0.02011595898315	0.0493489602302345
YJL059W	-0.879166505842795	4.60630249409095	0.0201361336197741	0.0493760298747251
YNL313C	-0.731367860407311	5.83139656268325	0.0201644825141317	0.0494196484712893
YPL002C	-0.908850132469628	5.75474902812994	0.0201722186003689	0.0494196484712893
YHR124W	-1.07819028111136	3.83948950824061	0.020194368051673	0.0494514851383216
YOR230W	0.784689131974592	7.4629781287641	0.0202047330028278	0.0494544484283079
YJL130C	0.474670315658081	9.82755860827117	0.0202312981792344	0.0494970438243769
YER068W	0.537593275861871	6.87465244882963	0.0202520003935633	0.0495252630719915
YPL015C	-0.752410556436908	5.8767525543274	0.0202731802888607	0.0495546243983826
YAL024C	-0.855103347652878	5.29324740839912	0.0203081302771985	0.0496142862760863
YNR024W	1.03552344526096	5.65305430616533	0.0203159572829883	0.0496142862760863
YBL006C	-0.660030724074748	5.9260580180789	0.0204705574508572	0.0499692504968507
YNR071C	7.93718334205146	9.83876648236764	3.97694288022589e-13	1.42662536861625e-09
YGR087C	-5.22946091825756	8.66313470489698	5.73857125094451e-13	1.42662536861625e-09
YKL164C	4.41020865315733	8.2428108130326	9.63812602331352e-13	1.42662536861625e-09
YHR094C	-5.17521570843953	9.0300824777974	1.05636828479545e-12	1.42662536861625e-09
YEL070W	8.82907338819514	7.29696802975453	3.05724664364372e-12	3.30304927379268e-09
YNR072W	5.80919232036837	9.08693980839637	4.89959436351145e-12	3.7649045072873e-09
YGL055W	-4.67585219656539	10.9199752425508	5.38664540066258e-12	3.7649045072873e-09
YJL158C	4.32016476176064	7.57699786005059	5.57557128069205e-12	3.7649045072873e-09
YEL069C	7.59904539638956	7.76815074181843	8.04700825363201e-12	4.82999317623557e-09
YJL052W	-5.3531274170662	13.2643733191077	1.06545559987118e-11	5.7555911505041e-09
YOR273C	-3.96265531093598	8.47867809759519	1.22367765506541e-11	6.00936972060302e-09
YMR145C	3.40663196134217	8.56798523167421	1.91414062271856e-11	8.01793986395158e-09
YIR019C	5.3270488502078	12.8014956136734	1.95957743755484e-11	8.01793986395158e-09
YJL212C	-5.39191239948328	7.70718400219924	2.07795553675161e-11	8.01793986395158e-09
YJR152W	-3.3368905443053	10.0388767788554	2.85312799140697e-11	9.8753181149014e-09
YDR403W	4.2660851411621	6.34914482089668	2.92493687224032e-11	9.8753181149014e-09
YPL095C	-3.94925563223367	8.45884148972756	3.85508354563404e-11	1.2250094890303e-08
YHR174W	-3.54345983379566	8.91212822372621	5.66936210907326e-11	1.68117230158345e-08
YPR167C	4.14929753332035	7.67622203911016	6.07722277989802e-11	1.68117230158345e-08
YGR060W	-2.98812268657758	8.73342712557987	6.22425879890206e-11	1.68117230158345e-08
YOL126C	-3.22736744888188	7.38192759324431	9.0557283318478e-11	2.32947830707818e-08
YCR012W	-4.18058678556681	12.0969119931951	1.07584799080989e-10	2.64169583925228e-08
YNL036W	3.45812466662748	8.82110451359529	1.2300268320996e-10	2.88895867260959e-08
YKR097W	4.12518242539729	8.26358359572522	1.4755410528328e-10	3.19961231129927e-08
YFR015C	4.11724709240251	7.48993241916196	1.52143319107352e-10	3.19961231129927e-08
YOR247W	3.67804398377233	7.51489419173797	1.53998371147318e-10	3.19961231129927e-08
YJR095W	4.35914711273304	6.39996919258333	1.6905695762964e-10	3.27509330410975e-08
YNR073C	8.83895317466233	10.2678081456361	1.69756779924238e-10	3.27509330410975e-08
YBL049W	-2.93621020245091	8.06606269755404	1.83868077975867e-10	3.36350062514245e-08
YOL128C	-3.45661924869257	7.40959778836218	1.86791963632494e-10	3.36350062514245e-08
YPL106C	3.20373586919873	10.198514028843	2.02561492048933e-10	3.52979735499463e-08
YHR087W	3.94309248343682	8.68728304633495	2.17117601879559e-10	3.6652165167293e-08
YKR075C	3.28301202905306	8.10426044707419	2.53674072073616e-10	4.11297380716761e-08
YGR088W	-4.20780536525655	9.15635112158858	2.58869140029061e-10	4.11297380716761e-08
YER103W	4.59606371855826	10.2730414523644	3.11683605665705e-10	4.81061382230325e-08
YGR125W	-2.49658901636788	9.54558983044636	4.17025314193908e-10	6.25769652020969e-08
YKR069W	2.76192822357682	6.96721647976814	4.65369289318317e-10	6.79439162404743e-08
YLR303W	3.4246429535266	9.86285522448449	5.03472501448162e-10	7.15725908637623e-08
YKL001C	3.68920213443254	7.46435662659827	5.33711492720798e-10	7.39258841968654e-08
YFR030W	3.38410599123847	9.06081975012099	5.79476741063747e-10	7.8258333880659e-08
YJR010W	3.01504269620489	6.92618170466171	6.41005425112465e-10	8.44563733282326e-08
YNL277W	3.20587341745312	8.71338578263845	7.13213410584419e-10	9.17328296185007e-08
YHL021C	2.70748795641356	7.97901017033872	7.3412328326356e-10	9.22263715392965e-08
YBR117C	2.92997296810564	7.48968101571518	8.28259472541853e-10	9.95898496428142e-08
YAL038W	-2.8029156673555	10.7420062323614	8.29608151411818e-10	9.95898496428142e-08
YDR085C	2.89459912578333	7.86539583404972	1.18054484488968e-09	1.38637027219436e-07
YPR127W	2.51044734962747	8.18770223092655	1.27639972318968e-09	1.46704495844056e-07
YPL111W	2.80410159711831	6.96051934397316	1.48811252795077e-09	1.67474664083127e-07
